sciName,tiplabel,GENUS,FAMILY,ORDER,MSW3_sciName_matched,genes,extinct.,samp,BM,BodyMass_imp.,BM_SourceDB,BM_Method,BM_Ref,latCat,latMids,Lat_centroid,Lon_centroid,lat_min,lat_max,lon_min,lon_max
Propithecus_tattersalli,Propithecus_tattersalli_INDRIIDAE_PRIMATES,Propithecus,INDRIIDAE,PRIMATES,Propithecus_tattersalli,14,0,sampled,3.5,FALSE,FS2016,Reported,Garbutt_N._Mammals_of_Madagascar_a_Complete_Guide_(2007),1,-13.113314,-13.11729635,49.68772572,-13.330564,-12.896064,49.4168,49.935154
Propithecus_verreauxi,Propithecus_verreauxi_INDRIIDAE_PRIMATES,Propithecus,INDRIIDAE,PRIMATES,Propithecus_verreauxi,27,0,sampled,3.25,FALSE,FS2016,Reported,Garbutt_N._Mammals_of_Madagascar_a_Complete_Guide_(2007),0,-22.646058,-22.90422727,44.58612965,-25.608952,-19.683164,43.224876,46.7698
Prosciurillus_abstrusus,Prosciurillus_abstrusus_SCIURIDAE_RODENTIA,Prosciurillus,SCIURIDAE,RODENTIA,Prosciurillus_abstrusus,0,0,imputed,0.0792,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-3.465664,-3.489850737,121.1759797,-3.717364,-3.213964,120.9314,121.3865
Prosciurillus_leucomus,Prosciurillus_leucomus_SCIURIDAE_RODENTIA,Prosciurillus,SCIURIDAE,RODENTIA,Prosciurillus_leucomus,0,0,imputed,0.128,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-0.980964,-2.024123472,121.2693797,-5.705864,3.743936,118.7525,125.6744
Prosciurillus_murinus,Prosciurillus_murinus_SCIURIDAE_RODENTIA,Prosciurillus,SCIURIDAE,RODENTIA,Prosciurillus_murinus,1,0,sampled,0.0729,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-0.006464,-1.229096925,121.2002422,-3.756864,3.743936,118.7525,125.6744
Prosciurillus_rosenbergii,Prosciurillus_rosenbergii_SCIURIDAE_RODENTIA,Prosciurillus,SCIURIDAE,RODENTIA,Prosciurillus_rosenbergii,0,0,imputed,0.2226,FALSE,FS2016,Assumed_isometric_based_on_head-body_length,Journal_of_Mammalogy_89:_852-873_(2008),1,3.559686,3.562461558,125.5379567,3.375436,3.743936,125.3945,125.6744
Prosciurillus_weberi,Prosciurillus_weberi_SCIURIDAE_RODENTIA,Prosciurillus,SCIURIDAE,RODENTIA,Prosciurillus_weberi,0,0,imputed,0.1329,FALSE,FS2016,Assumed_isometric_based_on_head-body_length,Journal_of_Mammalogy_89:_852-873_(2008),1,-1.973764,-1.653671627,120.7622435,-5.705864,1.758336,118.7525,125.2445
Proteles_cristata,Proteles_cristata_HYAENIDAE_CARNIVORA,Proteles,HYAENIDAE,CARNIVORA,Proteles_cristata,12,0,sampled,10,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-5.712596,-12.36926165,30.05141905,-34.839828,23.414636,12.0432,51.413029
Protochromys_fellowsi,Protochromys_fellowsi_MURIDAE_RODENTIA,Protochromys,MURIDAE,RODENTIA,Protochromys_fellowsi,0,0,imputed,0.3696,FALSE,FS2016,Reported,Global_Ecology_and_Biogeography_19:_475-484_(2010),1,-5.8254865,-5.840247488,143.9612855,-6.377376,-5.273597,142.700317,145.316947
Protoxerus_aubinnii,Protoxerus_aubinnii_SCIURIDAE_RODENTIA,Protoxerus,SCIURIDAE,RODENTIA,Protoxerus_aubinnii,0,0,imputed,0.35,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,6.560286,6.309755404,-6.115437042,4.353036,8.767536,-11.5815,-0.2926
Protoxerus_stangeri,Protoxerus_stangeri_SCIURIDAE_RODENTIA,Protoxerus,SCIURIDAE,RODENTIA,Protoxerus_stangeri,3,0,sampled,0.6215,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-0.653464,1.780855331,14.09782888,-11.220964,9.914036,-13.5834,35.4393
Psammomys_obesus,Psammomys_obesus_MURIDAE_RODENTIA,Psammomys,MURIDAE,RODENTIA,Psammomys_obesus,2,0,sampled,0.0627,FALSE,FS2016,Reported,Global_Ecology_and_Biogeography_19:_475-484_(2010),0,26.8123025,27.8533152,23.00764892,17.576039,36.048566,-17.103182,51.298863
Psammomys_vexillaris,Psammomys_vexillaris_MURIDAE_RODENTIA,Psammomys,MURIDAE,RODENTIA,Psammomys_vexillaris,1,0,sampled,0.0225,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,33.295874,33.44867609,9.122315889,31.166829,35.424919,4.430009,14.429765
Pseudalopex_culpaeus,Pseudalopex_culpaeus_CANIDAE_CARNIVORA,Pseudalopex,CANIDAE,CARNIVORA,NA,3,0,sampled,9.8324,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-26.6960695,-29.00830035,-70.49177828,-55.05167,1.659531,-80.11544,-64.2565
Pseudalopex_fulvipes,Pseudalopex_fulvipes_CANIDAE_CARNIVORA,Pseudalopex,CANIDAE,CARNIVORA,NA,2,0,sampled,2.8375,FALSE,FS2016,Reported,"Wilson_DE,_Mittermeier_RA._Handbook_of_the_Mammals_of_the_World_–_Volume_1_(2009)",2,-40.469433,-42.51410462,-73.85293257,-43.434612,-37.504254,-74.417076,-72.578907
Pseudalopex_griseus,Pseudalopex_griseus_CANIDAE_CARNIVORA,Pseudalopex,CANIDAE,CARNIVORA,NA,4,0,sampled,8.28,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-38.9067455,-39.36451808,-68.17352184,-55.061314,-22.752177,-75.694244,-60.775703
Pseudalopex_gymnocercus,Pseudalopex_gymnocercus_CANIDAE_CARNIVORA,Pseudalopex,CANIDAE,CARNIVORA,NA,5,0,sampled,4.69,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-26.6684385,-29.23157652,-61.06281048,-40.605478,-12.731399,-69.233001,-48.46946
Pseudalopex_sechurae,Pseudalopex_sechurae_CANIDAE_CARNIVORA,Pseudalopex,CANIDAE,CARNIVORA,NA,4,0,sampled,4,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-7.3506135,-7.26443302,-79.36188501,-12.965602,-1.735625,-81.326744,-76.19664
Pseudalopex_vetulus,Pseudalopex_vetulus_CANIDAE_CARNIVORA,Pseudalopex,CANIDAE,CARNIVORA,NA,4,0,sampled,5.35,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-13.8656425,-15.89470172,-49.48710204,-22.864505,-4.86678,-57.512127,-40.327705
Pseudantechinus_bilarni,Pseudantechinus_bilarni_DASYURIDAE_DASYUROMORPHIA,Pseudantechinus,DASYURIDAE,DASYUROMORPHIA,Pseudantechinus_bilarni,4,0,sampled,0.0275,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-14.3132045,-13.69358821,133.2923037,-17.42844,-11.197969,129.760487,137.801182
Pseudantechinus_macdonnellensis,Pseudantechinus_macdonnellensis_DASYURIDAE_DASYUROMORPHIA,Pseudantechinus,DASYURIDAE,DASYUROMORPHIA,Pseudantechinus_macdonnellensis,4,0,sampled,0.0325,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-23.580353,-24.02535136,130.3804939,-28.481572,-18.679134,123.213882,138.07456
Pseudantechinus_mimulus,Pseudantechinus_mimulus_DASYURIDAE_DASYUROMORPHIA,Pseudantechinus,DASYURIDAE,DASYUROMORPHIA,Pseudantechinus_mimulus,2,0,sampled,0.017,FALSE,FS2016,Reported,"Van_Dyck_S,_Straham_R._The_Mammals_of_Australia_Third_edition_(2008)",1,-18.595451,-20.36327141,139.4692082,-21.683096,-15.507806,136.647585,140.523423
Pseudantechinus_ningbing,Pseudantechinus_ningbing_DASYURIDAE_DASYUROMORPHIA,Pseudantechinus,DASYURIDAE,DASYUROMORPHIA,Pseudantechinus_ningbing,1,0,sampled,0.02,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-16.300115,-16.09431347,128.3642654,-18.865333,-13.734897,122.902522,132.908903
Pseudantechinus_roryi,Pseudantechinus_roryi_DASYURIDAE_DASYUROMORPHIA,Pseudantechinus,DASYURIDAE,DASYUROMORPHIA,Pseudantechinus_roryi,2,0,sampled,0.0235,FALSE,FS2016,Reported,"Van_Dyck_S,_Straham_R._The_Mammals_of_Australia_Third_edition_(2008)",0,-22.618398,-22.78629282,120.8931646,-25.054855,-20.181941,113.817173,126.439901
Pseudantechinus_woolleyae,Pseudantechinus_woolleyae_DASYURIDAE_DASYUROMORPHIA,Pseudantechinus,DASYURIDAE,DASYUROMORPHIA,Pseudantechinus_woolleyae,2,0,sampled,0.04,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-25.702257,-25.80026904,118.9059966,-30.880806,-20.523708,115.454644,122.913659
Pseudocheirus_occidentalis,Pseudocheirus_occidentalis_PSEUDOCHEIRIDAE_DIPROTODONTIA,Pseudocheirus,PSEUDOCHEIRIDAE,DIPROTODONTIA,NA,0,0,imputed,0.9875,FALSE,FS2016,Reported,"Van_Dyck_S,_Straham_R._The_Mammals_of_Australia_Third_edition_(2008)",2,-34.0835305,-34.42932162,116.3629133,-35.136063,-33.030998,114.975227,118.49397
Pseudocheirus_peregrinus,Pseudocheirus_peregrinus_PSEUDOCHEIRIDAE_DIPROTODONTIA,Pseudocheirus,PSEUDOCHEIRIDAE,DIPROTODONTIA,Pseudocheirus_peregrinus,9,0,sampled,0.9,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-27.1686905,-30.35184877,148.1244593,-43.643974,-10.693407,136.531662,153.639236
Pseudochirops_albertisii,Pseudochirops_albertisii_PSEUDOCHEIRIDAE_DIPROTODONTIA,Pseudochirops,PSEUDOCHEIRIDAE,DIPROTODONTIA,Pseudochirops_albertisii,10,0,sampled,0.7849,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-2.1324845,-1.610148211,135.0927328,-3.858182,-0.406787,131.253922,142.509682
Pseudochirops_archeri,Pseudochirops_archeri_PSEUDOCHEIRIDAE_DIPROTODONTIA,Pseudochirops,PSEUDOCHEIRIDAE,DIPROTODONTIA,Pseudochirops_archeri,6,0,sampled,1.0915,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-17.5832975,-17.52642469,145.5766667,-19.026757,-16.139838,144.904065,146.131012
Pseudochirops_corinnae,Pseudochirops_corinnae_PSEUDOCHEIRIDAE_DIPROTODONTIA,Pseudochirops,PSEUDOCHEIRIDAE,DIPROTODONTIA,Pseudochirops_corinnae,6,0,sampled,1.123,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-6.7254345,-5.8616511,143.2711586,-10.157969,-3.2929,136.309082,149.733749
Pseudochirops_coronatus,Pseudochirops_coronatus_PSEUDOCHEIRIDAE_DIPROTODONTIA,Pseudochirops,PSEUDOCHEIRIDAE,DIPROTODONTIA,Pseudochirops_coronatus,0,0,imputed,1.5,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-1.259578,-1.195946628,133.5556637,-1.66462,-0.854536,132.817663,134.165413
Pseudochirops_cupreus,Pseudochirops_cupreus_PSEUDOCHEIRIDAE_DIPROTODONTIA,Pseudochirops,PSEUDOCHEIRIDAE,DIPROTODONTIA,Pseudochirops_cupreus,27,0,sampled,1.7245,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-6.464211,-5.655153015,142.4210031,-9.965889,-2.962533,135.285278,149.440613
Pseudochirulus_canescens,Pseudochirulus_canescens_PSEUDOCHEIRIDAE_DIPROTODONTIA,Pseudochirulus,PSEUDOCHEIRIDAE,DIPROTODONTIA,Pseudochirulus_canescens,9,0,sampled,0.3,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-5.5234845,-4.83699326,141.0065431,-10.703731,-0.343238,130.638,150.875763
Pseudochirulus_caroli,Pseudochirulus_caroli_PSEUDOCHEIRIDAE_DIPROTODONTIA,Pseudochirulus,PSEUDOCHEIRIDAE,DIPROTODONTIA,Pseudochirulus_caroli,6,0,sampled,0.44,FALSE,FS2016,Reported,Flannery_TM._Mammals_of_New_Guinea_(1995),1,-4.104017,-3.942367395,137.5961807,-4.909421,-3.298613,135.437317,139.04245
Pseudochirulus_cinereus,Pseudochirulus_cinereus_PSEUDOCHEIRIDAE_DIPROTODONTIA,Pseudochirulus,PSEUDOCHEIRIDAE,DIPROTODONTIA,Pseudochirulus_cinereus,0,0,imputed,1,FALSE,FS2016,Reported,"Van_Dyck_S,_Straham_R._The_Mammals_of_Australia_Third_edition_(2008)",1,-16.330554,-16.31401196,145.1529745,-16.635793,-16.025315,144.904438,145.428731
Pseudochirulus_forbesi,Pseudochirulus_forbesi_PSEUDOCHEIRIDAE_DIPROTODONTIA,Pseudochirulus,PSEUDOCHEIRIDAE,DIPROTODONTIA,Pseudochirulus_forbesi,6,0,sampled,0.649,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-8.5698415,-8.689512692,147.6637863,-10.344664,-6.795019,145.986422,150.187336
Pseudochirulus_herbertensis,Pseudochirulus_herbertensis_PSEUDOCHEIRIDAE_DIPROTODONTIA,Pseudochirulus,PSEUDOCHEIRIDAE,DIPROTODONTIA,Pseudochirulus_herbertensis,10,0,sampled,1.1105,FALSE,FS2016,Reported,"Van_Dyck_S,_Straham_R._The_Mammals_of_Australia_Third_edition_(2008)",1,-17.8636615,-17.72701815,145.6545647,-18.741166,-16.986157,145.329747,146.000772
Pseudochirulus_larvatus,Pseudochirulus_larvatus_PSEUDOCHEIRIDAE_DIPROTODONTIA,Pseudochirulus,PSEUDOCHEIRIDAE,DIPROTODONTIA,Pseudochirulus_larvatus,0,0,imputed,0.9488,FALSE,FS2016,Assumed_isomettic_based_on_head-body_length,American_Museum_Novitates_3044:_1-16_(1992),1,-5.299457,-5.816187701,144.1926126,-7.486438,-3.112476,140.685989,147.787323
Pseudochirulus_mayeri,Pseudochirulus_mayeri_PSEUDOCHEIRIDAE_DIPROTODONTIA,Pseudochirulus,PSEUDOCHEIRIDAE,DIPROTODONTIA,Pseudochirulus_mayeri,6,0,sampled,0.1518,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-4.9428305,-4.782351962,140.3109192,-6.467849,-3.417812,135.679062,144.346985
Pseudochirulus_schlegeli,Pseudochirulus_schlegeli_PSEUDOCHEIRIDAE_DIPROTODONTIA,Pseudochirulus,PSEUDOCHEIRIDAE,DIPROTODONTIA,Pseudochirulus_schlegeli,0,0,imputed,0.2745,FALSE,FS2016,Reported,Flannery_TM._Mammals_of_New_Guinea_(1995),1,-1.2493805,-1.197214815,133.4329069,-1.689554,-0.809207,132.643962,134.178481
Pseudohydromys_berniceae,Pseudohydromys_berniceae_MURIDAE_RODENTIA,Pseudohydromys,MURIDAE,RODENTIA,NA,0,0,imputed,0.031796414,TRUE,NA,NA,NA,1,-8.946113,NA,NA,-10.369756,-7.52247,146.340178,150.23592
Pseudohydromys_carlae,Pseudohydromys_carlae_MURIDAE_RODENTIA,Pseudohydromys,MURIDAE,RODENTIA,NA,0,0,imputed,0.030706325,TRUE,NA,NA,NA,1,-5.953304,NA,NA,-6.131998,-5.77461,146.382004,146.74133
Pseudohydromys_eleanorae,Pseudohydromys_eleanorae_MURIDAE_RODENTIA,Pseudohydromys,MURIDAE,RODENTIA,NA,0,0,imputed,0.032245266,TRUE,NA,NA,NA,1,-5.866676,NA,NA,-6.178622,-5.55473,143.753876,145.204571
Pseudohydromys_ellermani,Pseudohydromys_ellermani_MURIDAE_RODENTIA,Pseudohydromys,MURIDAE,RODENTIA,Pseudohydromys_ellermani,5,0,sampled,0.0188,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-5.6860205,-5.585413923,143.185991,-7.5573,-3.814741,138.172104,147.670357
Pseudohydromys_fuscus,Pseudohydromys_fuscus_MURIDAE_RODENTIA,Pseudohydromys,MURIDAE,RODENTIA,Pseudohydromys_fuscus,0,0,imputed,0.0258,FALSE,FS2016,Reported,Bulletin_of_the_American_Museum_of_Natural_History_331:_230-313_(2009),1,-6.2335795,-6.122679444,144.4077721,-7.619834,-4.847325,142.165662,146.787186
Pseudohydromys_germani,Pseudohydromys_germani_MURIDAE_RODENTIA,Pseudohydromys,MURIDAE,RODENTIA,NA,0,0,imputed,0.0168,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-9.6854255,-9.834548641,149.2391289,-10.110538,-9.260313,147.922597,149.72469
Pseudohydromys_murinus,Pseudohydromys_murinus_MURIDAE_RODENTIA,Pseudohydromys,MURIDAE,RODENTIA,Pseudohydromys_murinus,0,0,imputed,0.0219,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-7.684735,-6.529865204,144.9620211,-10.333112,-5.036358,142.250553,150.186232
Pseudohydromys_musseri,Pseudohydromys_musseri_MURIDAE_RODENTIA,Pseudohydromys,MURIDAE,RODENTIA,NA,0,0,imputed,0.03071625,TRUE,NA,NA,NA,1,-3.382295,-3.389114303,142.1969664,-3.461512,-3.303078,142.013367,142.39745
Pseudohydromys_occidentalis,Pseudohydromys_occidentalis_MURIDAE_RODENTIA,Pseudohydromys,MURIDAE,RODENTIA,Pseudohydromys_occidentalis,0,0,imputed,0.0305,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-4.6729365,-4.412531863,139.1446991,-5.298177,-4.047696,138.40936,141.932231
Pseudohydromys_patriciae,Pseudohydromys_patriciae_MURIDAE_RODENTIA,Pseudohydromys,MURIDAE,RODENTIA,NA,0,0,imputed,0.031554063,TRUE,NA,NA,NA,1,-4.152259,NA,NA,-4.754079,-3.550439,136.782949,140.396823
Pseudohydromys_pumehanae,Pseudohydromys_pumehanae_MURIDAE_RODENTIA,Pseudohydromys,MURIDAE,RODENTIA,NA,0,0,imputed,0.034968829,TRUE,NA,NA,NA,1,-6.5666285,NA,NA,-6.761779,-6.371478,142.65367,144.99633
Pseudohydromys_sandrae,Pseudohydromys_sandrae_MURIDAE_RODENTIA,Pseudohydromys,MURIDAE,RODENTIA,NA,0,0,imputed,0.032535559,TRUE,NA,NA,NA,1,-6.119806,NA,NA,-6.209238,-6.030374,142.370065,142.550257
Pseudois_nayaur,Pseudois_nayaur_BOVIDAE_CETARTIODACTYLA,Pseudois,BOVIDAE,CETARTIODACTYLA,Pseudois_schaeferi__Pseudois_nayaur,5,0,sampled,45,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,33.432086,40.09342262,101.4259186,26.851136,40.013036,75.2269,106.703487
Pseudomys_albocinereus,Pseudomys_albocinereus_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_albocinereus,0,0,imputed,0.02,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,-29.783082,-31.59932161,118.3097793,-34.803444,-24.76272,112.911057,123.687817
Pseudomys_apodemoides,Pseudomys_apodemoides_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_apodemoides,0,0,imputed,0.065,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,-36.3651575,-36.23865658,140.8593248,-37.531801,-35.198514,139.372666,142.510382
Pseudomys_australis,Pseudomys_australis_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_australis,6,0,sampled,0.0155,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,-28.6787705,-28.53077877,135.9298876,-31.910437,-25.447104,133.931753,137.942354
Pseudomys_bolami,Pseudomys_bolami_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_bolami,0,0,imputed,0.0164,FALSE,FS2016,Reported,"Van_Dyck_S,_Straham_R._The_Mammals_of_Australia_Third_edition_(2008)",2,-30.9165805,-30.23680353,130.1658784,-34.150437,-27.682724,117.522681,142.861941
Pseudomys_calabyi,Pseudomys_calabyi_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_calabyi,0,0,imputed,0.012,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-12.9320705,-13.30781909,131.583128,-13.772887,-12.091254,130.488782,133.977631
Pseudomys_chapmani,Pseudomys_chapmani_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_chapmani,3,0,sampled,0.011,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-22.895433,-22.78566724,118.7055103,-25.713045,-20.077821,115.049263,122.892471
Pseudomys_delicatulus,Pseudomys_delicatulus_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_delicatulus,0,0,imputed,0.025,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-18.544667,-18.82527914,137.4665781,-28.996216,-8.093118,115.354263,153.470886
Pseudomys_desertor,Pseudomys_desertor_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_desertor,0,0,imputed,0.045,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-25.940248,-25.24861379,132.5725862,-35.643692,-16.236804,113.113869,149.64254
Pseudomys_fieldi,Pseudomys_fieldi_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_fieldi,0,0,imputed,0.07,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-23.1311705,-24.86704482,113.1371838,-25.902262,-20.360079,113.113869,115.54129
Pseudomys_fumeus,Pseudomys_fumeus_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_fumeus,1,0,sampled,0.03,FALSE,FS2016,Reported,Philosophical_Transactions_fo_the_Royal_Society_of_London_Series_B_366:_2564-2576_(2011),2,-37.0613755,-37.08693531,146.58421,-38.842046,-35.280705,142.13789,149.826495
Pseudomys_glaucus,Pseudomys_glaucus_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_glaucus,0,1,imputed,0.05,FALSE,FS2016,Reported,Philosophical_Transactions_fo_the_Royal_Society_of_London_Series_B_366:_2564-2576_(2011),NA,NA,NA,NA,NA,NA,NA,NA
Pseudomys_gouldii,Pseudomys_gouldii_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_gouldii,0,1,imputed,0.0748,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),NA,NA,NA,NA,NA,NA,NA,NA
Pseudomys_gracilicaudatus,Pseudomys_gracilicaudatus_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_gracilicaudatus,0,0,imputed,0.012,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-25.503816,-24.29867777,149.8328098,-35.204044,-15.803588,143.701185,153.639236
Pseudomys_hermannsburgensis,Pseudomys_hermannsburgensis_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_hermannsburgensis,1,0,sampled,0.067,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-25.4401855,-25.31320065,130.3790007,-32.436584,-18.443787,112.911057,147.347717
Pseudomys_higginsi,Pseudomys_higginsi_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_higginsi,0,0,imputed,0.012,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,-42.1449165,-42.0302944,146.5928566,-43.64397,-40.645863,144.607224,148.356918
Pseudomys_johnsoni,Pseudomys_johnsoni_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_johnsoni,0,0,imputed,0.034,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-17.9065675,-18.08459817,133.6447306,-22.078238,-13.734897,125.136597,141.630164
Pseudomys_nanus,Pseudomys_nanus_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_nanus,1,0,sampled,0.02,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-16.0373685,-16.4046293,130.9573331,-20.958912,-11.115825,115.30899,139.104191
Pseudomys_novaehollandiae,Pseudomys_novaehollandiae_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_novaehollandiae,0,0,imputed,0.034,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,-35.0267715,-32.7206431,151.1657514,-42.285576,-27.767967,144.128304,153.639236
Pseudomys_occidentalis,Pseudomys_occidentalis_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_occidentalis,0,0,imputed,0.095,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,-33.470559,-33.37818613,119.263068,-34.547508,-32.39361,117.707424,121.256883
Pseudomys_oralis,Pseudomys_oralis_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_oralis,0,0,imputed,0.014,FALSE,FS2016,Reported,"Van_Dyck_S,_Straham_R._The_Mammals_of_Australia_Third_edition_(2008)",2,-30.079554,-29.70310802,152.3421781,-32.255386,-27.903722,151.224864,153.180699
Pseudomys_patrius,Pseudomys_patrius_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_patrius,0,0,imputed,0.011,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-21.8082895,-22.40990311,147.842585,-26.578701,-17.037878,143.580877,152.965794
Pseudomys_pilligaensis,Pseudomys_pilligaensis_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_pilligaensis,0,0,imputed,0.07,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,-30.800535,-30.75392444,149.3220076,-31.216849,-30.384221,148.643772,149.899564
Pseudomys_shortridgei,Pseudomys_shortridgei_MURIDAE_RODENTIA,Pseudomys,MURIDAE,RODENTIA,Pseudomys_shortridgei,0,0,imputed,0.158,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,-35.471725,-34.6903045,126.6263634,-38.430435,-32.513015,118.800767,142.712917
Pseudorca_crassidens,Pseudorca_crassidens_DELPHINIDAE_CETARTIODACTYLA,Pseudorca,DELPHINIDAE,CETARTIODACTYLA,Pseudorca_crassidens,6,0,sampled,1360,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,1.6371855,1.608146171,7.506413065,-58.230779,61.50515,-180,180
Pseudoryx_nghetinhensis,Pseudoryx_nghetinhensis_BOVIDAE_CETARTIODACTYLA,Pseudoryx,BOVIDAE,CETARTIODACTYLA,Pseudoryx_nghetinhensis,2,0,sampled,85,FALSE,FS2016,Reported,"Wilson_DE,_Mittermeier_RA._Handbook_of_the_Mammals_of_the_World_–_Volume_2_(2011)",1,17.722836,17.97392836,105.5159781,15.978736,19.466936,103.6333,107.8933
Pseudoryzomys_simplex,Pseudoryzomys_simplex_CRICETIDAE_RODENTIA,Pseudoryzomys,CRICETIDAE,RODENTIA,Pseudoryzomys_simplex,5,0,sampled,0.0513,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-19.402514,-16.39888417,-51.81192236,-31.683464,-7.121564,-67.0111,-37.9683
Ptenochirus_jagori,Ptenochirus_jagori_PTEROPODIDAE_CHIROPTERA,Ptenochirus,PTEROPODIDAE,CHIROPTERA,Ptenochirus_jagori,6,0,sampled,0.0773,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,12.007636,11.89337363,123.1057611,5.011436,19.003836,119.737,126.6015
Ptenochirus_minor,Ptenochirus_minor_PTEROPODIDAE_CHIROPTERA,Ptenochirus,PTEROPODIDAE,CHIROPTERA,Ptenochirus_minor,2,0,sampled,0.0363,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,9.072136,8.41006256,124.8364467,5.556236,12.588036,121.8941,126.6015
